adgroup_id,buy,cart,fav,pv,总行为数,购买转化率,加购率,收藏率
52414,0,0,0,1,1,0.0,0.0,0.0
9579,0,0,0,2,2,0.0,0.0,0.0
27467,0,0,0,2,2,0.0,0.0,0.0
80324,0,0,0,1,1,0.0,0.0,0.0
43652,0,0,0,2,2,0.0,0.0,0.0
98262,0,0,0,9,9,0.0,0.0,0.0
13296,0,0,0,13,13,0.0,0.0,0.0
26808,0,1,1,57,59,0.0,0.0175,0.0175
24772,1,2,2,82,87,0.0122,0.0244,0.0244
25248,0,0,0,6,6,0.0,0.0,0.0
84358,0,0,0,29,29,0.0,0.0,0.0
49492,0,1,0,11,12,0.0,0.0909,0.0
78587,0,1,0,12,13,0.0,0.0833,0.0
26491,0,0,0,1,1,0.0,0.0,0.0
78374,1,10,1,260,272,0.0038,0.0385,0.0038
93807,0,0,0,3,3,0.0,0.0,0.0
70565,0,1,0,29,30,0.0,0.0345,0.0
58567,0,1,0,53,54,0.0,0.0189,0.0
42114,0,0,0,22,22,0.0,0.0,0.0
10707,0,0,0,6,6,0.0,0.0,0.0
93050,0,0,0,1,1,0.0,0.0,0.0
66721,0,0,0,16,16,0.0,0.0,0.0
2303,0,0,0,5,5,0.0,0.0,0.0
3623,0,0,0,6,6,0.0,0.0,0.0
67918,0,0,0,8,8,0.0,0.0,0.0
16023,0,0,0,2,2,0.0,0.0,0.0
77309,0,0,1,17,18,0.0,0.0,0.0588
78104,0,0,2,21,23,0.0,0.0,0.0952
52241,0,0,0,2,2,0.0,0.0,0.0
89501,0,0,0,2,2,0.0,0.0,0.0
94622,0,0,0,25,25,0.0,0.0,0.0
1658,0,0,0,4,4,0.0,0.0,0.0
39376,0,0,1,26,27,0.0,0.0,0.0385
43014,0,0,2,59,61,0.0,0.0,0.0339
20563,0,0,0,2,2,0.0,0.0,0.0
34722,0,0,0,3,3,0.0,0.0,0.0
91444,0,0,0,1,1,0.0,0.0,0.0
35463,0,0,0,21,21,0.0,0.0,0.0
70657,0,0,0,1,1,0.0,0.0,0.0
19818,0,0,0,1,1,0.0,0.0,0.0
31337,0,0,0,7,7,0.0,0.0,0.0
95885,0,0,0,5,5,0.0,0.0,0.0
59245,0,0,1,3,4,0.0,0.0,0.3333
92187,0,0,0,1,1,0.0,0.0,0.0
6475,0,0,0,1,1,0.0,0.0,0.0
67363,0,0,0,9,9,0.0,0.0,0.0
6492,0,0,0,2,2,0.0,0.0,0.0
60145,0,0,0,2,2,0.0,0.0,0.0
86417,0,0,0,2,2,0.0,0.0,0.0
9212,0,0,0,1,1,0.0,0.0,0.0
7307,0,0,0,1,1,0.0,0.0,0.0
57859,0,0,0,1,1,0.0,0.0,0.0
66281,0,0,0,16,16,0.0,0.0,0.0
73391,0,0,0,5,5,0.0,0.0,0.0
45342,0,0,0,11,11,0.0,0.0,0.0
101022,0,0,0,5,5,0.0,0.0,0.0
71180,0,0,0,7,7,0.0,0.0,0.0
73504,0,0,0,1,1,0.0,0.0,0.0
87787,0,0,0,1,1,0.0,0.0,0.0
102864,0,0,1,11,12,0.0,0.0,0.0909
72411,0,0,0,1,1,0.0,0.0,0.0
78167,0,0,1,3,4,0.0,0.0,0.3333
13981,0,0,0,2,2,0.0,0.0,0.0
31610,0,0,0,9,9,0.0,0.0,0.0
54628,0,0,0,1,1,0.0,0.0,0.0
11381,0,0,0,1,1,0.0,0.0,0.0
33249,0,0,0,2,2,0.0,0.0,0.0
48934,0,0,0,1,1,0.0,0.0,0.0
60500,0,0,0,4,4,0.0,0.0,0.0
90351,0,0,0,2,2,0.0,0.0,0.0
5011,0,0,0,2,2,0.0,0.0,0.0
30011,0,0,0,1,1,0.0,0.0,0.0
102181,0,1,0,35,36,0.0,0.0286,0.0
22036,0,0,0,5,5,0.0,0.0,0.0
19239,0,0,0,1,1,0.0,0.0,0.0
48736,0,0,0,36,36,0.0,0.0,0.0
48769,0,2,3,97,102,0.0,0.0206,0.0309
98455,0,0,2,70,72,0.0,0.0,0.0286
60200,0,2,0,41,43,0.0,0.0488,0.0
47170,0,0,0,2,2,0.0,0.0,0.0
43677,1,0,0,20,21,0.05,0.0,0.0
22092,2,2,0,13,17,0.1538,0.1538,0.0
101512,0,1,2,32,35,0.0,0.0313,0.0625
52713,0,1,0,3,4,0.0,0.3333,0.0
51706,0,1,1,7,9,0.0,0.1429,0.1429
14000,0,0,0,3,3,0.0,0.0,0.0
62981,0,0,0,4,4,0.0,0.0,0.0
101160,0,0,1,21,22,0.0,0.0,0.0476
95228,2,3,0,130,135,0.0154,0.0231,0.0
86537,0,0,0,49,49,0.0,0.0,0.0
44045,0,0,0,4,4,0.0,0.0,0.0
66399,1,0,1,28,30,0.0357,0.0,0.0357
15328,0,0,0,1,1,0.0,0.0,0.0
54463,1,0,1,40,42,0.025,0.0,0.025
97160,0,0,0,6,6,0.0,0.0,0.0
74667,0,0,0,7,7,0.0,0.0,0.0
11460,2,3,2,114,121,0.0175,0.0263,0.0175
47108,0,0,0,4,4,0.0,0.0,0.0
82330,0,0,1,28,29,0.0,0.0,0.0357
52673,0,0,0,9,9,0.0,0.0,0.0
66274,0,7,0,74,81,0.0,0.0946,0.0
30505,0,0,0,9,9,0.0,0.0,0.0
15472,0,0,0,1,1,0.0,0.0,0.0
30860,0,0,0,6,6,0.0,0.0,0.0
43766,0,0,0,5,5,0.0,0.0,0.0
80509,1,0,0,9,10,0.1111,0.0,0.0
51424,0,0,0,24,24,0.0,0.0,0.0
98225,1,0,0,93,94,0.0108,0.0,0.0
104363,1,0,0,25,26,0.04,0.0,0.0
37049,0,2,1,146,149,0.0,0.0137,0.0068
38844,0,0,0,1,1,0.0,0.0,0.0
100266,0,0,0,54,54,0.0,0.0,0.0
101522,1,0,1,23,25,0.0435,0.0,0.0435
50448,0,0,0,5,5,0.0,0.0,0.0
56799,0,0,0,9,9,0.0,0.0,0.0
55040,0,1,0,7,8,0.0,0.1429,0.0
32138,0,0,0,5,5,0.0,0.0,0.0
36782,0,0,0,10,10,0.0,0.0,0.0
94437,1,1,0,32,34,0.0313,0.0313,0.0
81188,0,0,0,2,2,0.0,0.0,0.0
70502,0,0,0,20,20,0.0,0.0,0.0
11466,0,0,0,16,16,0.0,0.0,0.0
31648,0,0,0,6,6,0.0,0.0,0.0
98822,0,0,0,4,4,0.0,0.0,0.0
14319,0,0,0,1,1,0.0,0.0,0.0
22598,0,0,0,7,7,0.0,0.0,0.0
51094,0,0,0,2,2,0.0,0.0,0.0
97329,0,0,0,9,9,0.0,0.0,0.0
82875,0,1,1,70,72,0.0,0.0143,0.0143
32606,0,1,0,15,16,0.0,0.0667,0.0
342,0,0,0,1,1,0.0,0.0,0.0
36614,0,0,0,3,3,0.0,0.0,0.0
57817,0,0,2,11,13,0.0,0.0,0.1818
85030,0,3,0,6,9,0.0,0.5,0.0
832,0,0,0,1,1,0.0,0.0,0.0
45503,0,0,0,2,2,0.0,0.0,0.0
13935,0,0,0,4,4,0.0,0.0,0.0
18556,0,0,0,6,6,0.0,0.0,0.0
48084,1,0,0,20,21,0.05,0.0,0.0
48243,0,0,0,15,15,0.0,0.0,0.0
42115,0,0,0,1,1,0.0,0.0,0.0
45804,0,0,0,4,4,0.0,0.0,0.0
46200,0,0,0,1,1,0.0,0.0,0.0
38316,0,0,0,1,1,0.0,0.0,0.0
102452,0,0,0,1,1,0.0,0.0,0.0
30794,0,0,0,8,8,0.0,0.0,0.0
21628,0,0,0,1,1,0.0,0.0,0.0
74074,1,0,0,3,4,0.3333,0.0,0.0
81851,0,0,0,1,1,0.0,0.0,0.0
76070,0,1,0,33,34,0.0,0.0303,0.0
17118,0,0,0,3,3,0.0,0.0,0.0
23256,0,0,0,8,8,0.0,0.0,0.0
23824,0,0,0,4,4,0.0,0.0,0.0
41367,1,4,8,145,158,0.0069,0.0276,0.0552
38043,0,1,0,9,10,0.0,0.1111,0.0
41021,0,1,0,21,22,0.0,0.0476,0.0
54521,0,1,0,49,50,0.0,0.0204,0.0
94326,2,0,0,19,21,0.1053,0.0,0.0
45277,0,0,0,1,1,0.0,0.0,0.0
96250,0,1,1,34,36,0.0,0.0294,0.0294
46052,1,0,0,57,58,0.0175,0.0,0.0
96360,1,1,0,25,27,0.04,0.04,0.0
30932,0,0,0,8,8,0.0,0.0,0.0
103068,0,0,0,15,15,0.0,0.0,0.0
22635,1,0,0,30,31,0.0333,0.0,0.0
37227,0,0,0,2,2,0.0,0.0,0.0
15198,0,0,0,6,6,0.0,0.0,0.0
89300,0,2,0,4,6,0.0,0.5,0.0
79568,0,1,0,30,31,0.0,0.0333,0.0
52078,3,6,1,165,175,0.0182,0.0364,0.0061
8142,0,2,1,2,5,0.0,1.0,0.5
6114,0,0,0,26,26,0.0,0.0,0.0
29010,0,4,0,30,34,0.0,0.1333,0.0
94592,0,0,0,15,15,0.0,0.0,0.0
33829,0,0,0,5,5,0.0,0.0,0.0
39770,0,0,0,4,4,0.0,0.0,0.0
82507,0,0,1,30,31,0.0,0.0,0.0333
99312,0,0,0,7,7,0.0,0.0,0.0
80250,0,0,0,4,4,0.0,0.0,0.0
93372,0,0,0,7,7,0.0,0.0,0.0
29804,0,0,0,4,4,0.0,0.0,0.0
3535,0,0,0,1,1,0.0,0.0,0.0
3250,5,2,0,147,154,0.034,0.0136,0.0
94354,0,0,0,4,4,0.0,0.0,0.0
25245,0,0,0,16,16,0.0,0.0,0.0
22369,1,0,0,24,25,0.0417,0.0,0.0
26533,0,0,0,1,1,0.0,0.0,0.0
77205,0,0,0,27,27,0.0,0.0,0.0
68667,0,0,0,1,1,0.0,0.0,0.0
45212,0,0,0,1,1,0.0,0.0,0.0
71823,0,0,0,9,9,0.0,0.0,0.0
49588,0,0,0,8,8,0.0,0.0,0.0
91331,0,0,0,4,4,0.0,0.0,0.0
66174,0,0,0,4,4,0.0,0.0,0.0
67505,0,0,0,3,3,0.0,0.0,0.0
63654,0,0,0,3,3,0.0,0.0,0.0
92884,0,0,0,2,2,0.0,0.0,0.0
199,0,0,0,12,12,0.0,0.0,0.0
41534,0,0,0,1,1,0.0,0.0,0.0
55112,0,0,0,3,3,0.0,0.0,0.0
34720,0,0,0,1,1,0.0,0.0,0.0
30081,1,0,1,11,13,0.0909,0.0,0.0909
29111,0,0,0,7,7,0.0,0.0,0.0
98682,0,0,0,7,7,0.0,0.0,0.0
23044,0,0,0,1,1,0.0,0.0,0.0
66324,0,0,0,4,4,0.0,0.0,0.0
51223,0,0,0,1,1,0.0,0.0,0.0
13258,0,0,0,4,4,0.0,0.0,0.0
62108,0,0,0,2,2,0.0,0.0,0.0
61167,2,0,2,14,18,0.1429,0.0,0.1429
42996,0,0,1,5,6,0.0,0.0,0.2
87362,0,0,0,1,1,0.0,0.0,0.0
7308,0,0,0,1,1,0.0,0.0,0.0
43168,0,0,0,2,2,0.0,0.0,0.0
34124,0,0,0,1,1,0.0,0.0,0.0
32388,0,2,0,1,3,0.0,2.0,0.0
86435,0,0,0,2,2,0.0,0.0,0.0
8617,0,0,0,2,2,0.0,0.0,0.0
36962,0,0,0,1,1,0.0,0.0,0.0
19454,0,0,0,1,1,0.0,0.0,0.0
30863,0,0,1,27,28,0.0,0.0,0.037
9149,0,0,0,3,3,0.0,0.0,0.0
31026,1,1,4,70,76,0.0143,0.0143,0.0571
8195,0,0,0,8,8,0.0,0.0,0.0
30185,0,0,0,42,42,0.0,0.0,0.0
80463,0,0,0,1,1,0.0,0.0,0.0
65250,0,3,0,24,27,0.0,0.125,0.0
50949,1,8,3,258,270,0.0039,0.031,0.0116
100693,0,0,0,3,3,0.0,0.0,0.0
57587,0,1,0,11,12,0.0,0.0909,0.0
101379,0,1,0,70,71,0.0,0.0143,0.0
54375,2,2,0,61,65,0.0328,0.0328,0.0
9356,0,0,0,4,4,0.0,0.0,0.0
101611,0,2,0,18,20,0.0,0.1111,0.0
44612,1,0,0,14,15,0.0714,0.0,0.0
98508,0,1,0,41,42,0.0,0.0244,0.0
90426,0,0,0,16,16,0.0,0.0,0.0
32070,0,0,0,30,30,0.0,0.0,0.0
78655,0,0,0,14,14,0.0,0.0,0.0
50271,0,1,1,13,15,0.0,0.0769,0.0769
103989,1,1,0,23,25,0.0435,0.0435,0.0
96350,2,0,0,19,21,0.1053,0.0,0.0
22614,0,0,0,3,3,0.0,0.0,0.0
95949,0,2,0,55,57,0.0,0.0364,0.0
69370,0,0,0,10,10,0.0,0.0,0.0
99964,0,0,0,2,2,0.0,0.0,0.0
69445,0,0,0,1,1,0.0,0.0,0.0
93679,0,0,0,1,1,0.0,0.0,0.0
69502,0,0,0,4,4,0.0,0.0,0.0
88446,0,0,0,34,34,0.0,0.0,0.0
68309,0,0,0,7,7,0.0,0.0,0.0
1106,0,0,0,2,2,0.0,0.0,0.0
45749,1,3,0,51,55,0.0196,0.0588,0.0
98705,0,0,0,11,11,0.0,0.0,0.0
30724,0,0,0,15,15,0.0,0.0,0.0
54961,0,0,0,10,10,0.0,0.0,0.0
23102,0,0,0,6,6,0.0,0.0,0.0
76574,0,1,0,3,4,0.0,0.3333,0.0
66203,0,0,0,8,8,0.0,0.0,0.0
66270,0,0,0,4,4,0.0,0.0,0.0
3946,0,0,0,4,4,0.0,0.0,0.0
93971,0,0,0,3,3,0.0,0.0,0.0
98779,0,0,0,2,2,0.0,0.0,0.0
20963,0,0,0,5,5,0.0,0.0,0.0
24245,0,0,0,1,1,0.0,0.0,0.0
35740,0,0,0,2,2,0.0,0.0,0.0
99115,0,0,0,4,4,0.0,0.0,0.0
4934,0,0,0,55,55,0.0,0.0,0.0
9392,0,0,0,32,32,0.0,0.0,0.0
95324,0,3,0,15,18,0.0,0.2,0.0
81516,0,0,0,1,1,0.0,0.0,0.0
3948,0,1,0,56,57,0.0,0.0179,0.0
18856,0,0,0,1,1,0.0,0.0,0.0
81421,0,0,0,9,9,0.0,0.0,0.0
49791,0,0,0,1,1,0.0,0.0,0.0
42887,0,0,0,1,1,0.0,0.0,0.0
40007,0,0,0,1,1,0.0,0.0,0.0
35373,0,1,1,11,13,0.0,0.0909,0.0909
25942,0,0,0,1,1,0.0,0.0,0.0
22201,0,0,0,15,15,0.0,0.0,0.0
55148,0,0,0,1,1,0.0,0.0,0.0
68822,0,0,0,8,8,0.0,0.0,0.0
36890,0,0,0,1,1,0.0,0.0,0.0
85769,0,0,0,1,1,0.0,0.0,0.0
36826,0,0,0,10,10,0.0,0.0,0.0
1312,0,1,0,44,45,0.0,0.0227,0.0
51195,0,0,0,5,5,0.0,0.0,0.0
87939,0,0,0,1,1,0.0,0.0,0.0
53480,0,0,2,7,9,0.0,0.0,0.2857
90086,0,0,0,1,1,0.0,0.0,0.0
11097,3,0,3,48,54,0.0625,0.0,0.0625
97905,2,2,0,57,61,0.0351,0.0351,0.0
34880,0,0,0,10,10,0.0,0.0,0.0
14797,0,0,0,10,10,0.0,0.0,0.0
21492,2,2,1,91,96,0.022,0.022,0.011
72911,0,1,0,25,26,0.0,0.04,0.0
97603,0,0,0,20,20,0.0,0.0,0.0
51476,0,0,1,12,13,0.0,0.0,0.0833
14759,0,0,0,4,4,0.0,0.0,0.0
100012,0,0,0,1,1,0.0,0.0,0.0
56793,0,0,0,2,2,0.0,0.0,0.0
22533,0,0,0,19,19,0.0,0.0,0.0
13970,0,1,0,26,27,0.0,0.0385,0.0
48631,0,0,1,21,22,0.0,0.0,0.0476
53131,0,0,0,7,7,0.0,0.0,0.0
64321,0,0,0,3,3,0.0,0.0,0.0
51725,1,2,0,15,18,0.0667,0.1333,0.0
24411,0,0,0,81,81,0.0,0.0,0.0
59713,1,0,0,80,81,0.0125,0.0,0.0
16963,0,0,0,23,23,0.0,0.0,0.0
99666,0,0,0,10,10,0.0,0.0,0.0
100890,0,0,0,8,8,0.0,0.0,0.0
61211,0,0,0,1,1,0.0,0.0,0.0
94992,0,0,0,4,4,0.0,0.0,0.0
6889,0,0,0,14,14,0.0,0.0,0.0
60778,1,3,1,63,68,0.0159,0.0476,0.0159
98799,2,0,2,14,18,0.1429,0.0,0.1429
48823,0,0,0,17,17,0.0,0.0,0.0
31355,0,0,0,12,12,0.0,0.0,0.0
38977,0,0,0,4,4,0.0,0.0,0.0
69498,0,0,0,2,2,0.0,0.0,0.0
32234,0,1,0,9,10,0.0,0.1111,0.0
72731,0,0,0,10,10,0.0,0.0,0.0
28452,0,0,0,2,2,0.0,0.0,0.0
7016,1,0,0,21,22,0.0476,0.0,0.0
88147,0,0,1,2,3,0.0,0.0,0.5
71868,0,1,0,38,39,0.0,0.0263,0.0
88058,0,0,0,4,4,0.0,0.0,0.0
41343,0,0,0,72,72,0.0,0.0,0.0
80471,0,0,0,13,13,0.0,0.0,0.0
84010,0,0,0,5,5,0.0,0.0,0.0
11857,0,0,0,1,1,0.0,0.0,0.0
38737,0,0,0,1,1,0.0,0.0,0.0
5991,0,0,0,1,1,0.0,0.0,0.0
54452,0,0,0,3,3,0.0,0.0,0.0
66093,0,0,0,2,2,0.0,0.0,0.0
77085,0,0,0,1,1,0.0,0.0,0.0
88170,0,0,0,1,1,0.0,0.0,0.0
40326,0,0,0,1,1,0.0,0.0,0.0
25967,0,0,0,4,4,0.0,0.0,0.0
40184,0,0,0,2,2,0.0,0.0,0.0
59000,1,0,0,13,14,0.0769,0.0,0.0
65730,0,0,0,1,1,0.0,0.0,0.0
45160,0,0,0,4,4,0.0,0.0,0.0
59607,0,0,0,1,1,0.0,0.0,0.0
94093,0,0,0,1,1,0.0,0.0,0.0
33250,0,0,0,2,2,0.0,0.0,0.0
60820,0,4,0,8,12,0.0,0.5,0.0
68577,0,0,0,4,4,0.0,0.0,0.0
30424,0,0,0,1,1,0.0,0.0,0.0
81168,0,0,0,5,5,0.0,0.0,0.0
48525,0,0,0,1,1,0.0,0.0,0.0
56558,0,0,0,3,3,0.0,0.0,0.0
21208,0,0,0,1,1,0.0,0.0,0.0
82312,0,0,0,6,6,0.0,0.0,0.0
36036,0,1,1,20,22,0.0,0.05,0.05
56083,0,2,0,25,27,0.0,0.08,0.0
32555,2,2,1,167,172,0.012,0.012,0.006
71441,1,0,1,95,97,0.0105,0.0,0.0105
20629,0,0,0,6,6,0.0,0.0,0.0
34367,0,0,0,12,12,0.0,0.0,0.0
18159,0,0,0,2,2,0.0,0.0,0.0
50173,0,0,0,13,13,0.0,0.0,0.0
8944,0,1,0,19,20,0.0,0.0526,0.0
26389,0,1,0,31,32,0.0,0.0323,0.0
103413,0,0,0,20,20,0.0,0.0,0.0
9796,0,0,0,17,17,0.0,0.0,0.0
15803,3,1,0,73,77,0.0411,0.0137,0.0
32325,0,1,0,13,14,0.0,0.0769,0.0
58068,0,1,0,2,3,0.0,0.5,0.0
47966,0,0,0,11,11,0.0,0.0,0.0
31780,0,0,0,23,23,0.0,0.0,0.0
100672,0,0,1,37,38,0.0,0.0,0.027
82045,0,3,0,54,57,0.0,0.0556,0.0
57999,0,1,1,33,35,0.0,0.0303,0.0303
84863,0,3,0,16,19,0.0,0.1875,0.0
67255,2,1,3,108,114,0.0185,0.0093,0.0278
72354,0,0,0,17,17,0.0,0.0,0.0
98607,0,0,0,32,32,0.0,0.0,0.0
80869,1,2,3,186,192,0.0054,0.0108,0.0161
93122,0,0,0,7,7,0.0,0.0,0.0
28798,0,0,0,6,6,0.0,0.0,0.0
86787,0,0,0,3,3,0.0,0.0,0.0
6519,0,0,0,4,4,0.0,0.0,0.0
17673,0,3,0,70,73,0.0,0.0429,0.0
86542,0,0,0,7,7,0.0,0.0,0.0
69345,0,0,0,21,21,0.0,0.0,0.0
53068,0,0,0,1,1,0.0,0.0,0.0
55464,0,0,0,1,1,0.0,0.0,0.0
56548,0,2,0,23,25,0.0,0.087,0.0
9398,0,1,0,3,4,0.0,0.3333,0.0
33313,0,0,0,1,1,0.0,0.0,0.0
72208,0,0,1,4,5,0.0,0.0,0.25
38458,3,3,0,103,109,0.0291,0.0291,0.0
43672,0,0,0,2,2,0.0,0.0,0.0
56113,0,0,0,4,4,0.0,0.0,0.0
51427,0,0,0,4,4,0.0,0.0,0.0
102880,0,0,0,4,4,0.0,0.0,0.0
69468,0,2,0,12,14,0.0,0.1667,0.0
29640,0,0,0,3,3,0.0,0.0,0.0
41174,0,0,0,3,3,0.0,0.0,0.0
102598,0,0,0,61,61,0.0,0.0,0.0
74313,0,0,0,19,19,0.0,0.0,0.0
32656,0,0,2,8,10,0.0,0.0,0.25
11559,0,0,0,4,4,0.0,0.0,0.0
66640,0,0,0,2,2,0.0,0.0,0.0
56531,0,2,0,3,5,0.0,0.6667,0.0
46614,0,0,0,6,6,0.0,0.0,0.0
84500,0,0,0,3,3,0.0,0.0,0.0
100725,0,0,0,5,5,0.0,0.0,0.0
69240,0,0,0,11,11,0.0,0.0,0.0
78533,0,0,0,8,8,0.0,0.0,0.0
98183,0,0,0,1,1,0.0,0.0,0.0
10256,0,1,0,3,4,0.0,0.3333,0.0
2162,0,0,0,5,5,0.0,0.0,0.0
26314,0,0,0,6,6,0.0,0.0,0.0
18275,0,0,0,1,1,0.0,0.0,0.0
12747,0,0,0,1,1,0.0,0.0,0.0
90935,0,0,0,8,8,0.0,0.0,0.0
81002,0,0,0,1,1,0.0,0.0,0.0
101425,0,0,0,4,4,0.0,0.0,0.0
64687,0,0,0,10,10,0.0,0.0,0.0
3130,0,0,0,17,17,0.0,0.0,0.0
45585,2,3,0,152,157,0.0132,0.0197,0.0
45374,0,0,0,2,2,0.0,0.0,0.0
101168,0,0,0,2,2,0.0,0.0,0.0
73054,0,0,0,2,2,0.0,0.0,0.0
8444,0,0,0,10,10,0.0,0.0,0.0
34578,0,1,2,25,28,0.0,0.04,0.08
62138,0,0,0,4,4,0.0,0.0,0.0
56934,0,0,1,33,34,0.0,0.0,0.0303
27167,0,0,0,2,2,0.0,0.0,0.0
81339,0,0,1,33,34,0.0,0.0,0.0303
92395,0,0,3,113,116,0.0,0.0,0.0265
19147,0,0,1,31,32,0.0,0.0,0.0323
31069,0,0,0,1,1,0.0,0.0,0.0
49080,0,0,3,47,50,0.0,0.0,0.0638
25689,0,2,2,54,58,0.0,0.037,0.037
44152,1,0,0,12,13,0.0833,0.0,0.0
5228,0,0,0,5,5,0.0,0.0,0.0
81575,0,0,0,1,1,0.0,0.0,0.0
25361,4,8,4,272,288,0.0147,0.0294,0.0147
63478,0,0,0,10,10,0.0,0.0,0.0
55982,2,1,1,45,49,0.0444,0.0222,0.0222
17459,0,0,2,11,13,0.0,0.0,0.1818
45614,0,1,0,8,9,0.0,0.125,0.0
99123,7,13,9,392,421,0.0179,0.0332,0.023
65054,0,2,0,46,48,0.0,0.0435,0.0
8050,1,0,0,50,51,0.02,0.0,0.0
60111,0,0,0,4,4,0.0,0.0,0.0
3107,0,0,0,13,13,0.0,0.0,0.0
99109,0,0,0,1,1,0.0,0.0,0.0
53567,0,0,1,15,16,0.0,0.0,0.0667
27216,1,0,0,6,7,0.1667,0.0,0.0
83181,0,0,0,3,3,0.0,0.0,0.0
95269,4,0,0,59,63,0.0678,0.0,0.0
78949,0,0,0,3,3,0.0,0.0,0.0
131,0,0,0,4,4,0.0,0.0,0.0
94403,1,0,0,63,64,0.0159,0.0,0.0
91369,0,0,0,4,4,0.0,0.0,0.0
47408,0,1,0,10,11,0.0,0.1,0.0
22482,0,0,0,2,2,0.0,0.0,0.0
15395,0,0,0,7,7,0.0,0.0,0.0
84008,0,0,0,3,3,0.0,0.0,0.0
24827,0,0,0,1,1,0.0,0.0,0.0
100969,1,1,0,17,19,0.0588,0.0588,0.0
21776,0,0,2,6,8,0.0,0.0,0.3333
1070,0,0,0,1,1,0.0,0.0,0.0
92541,0,0,0,2,2,0.0,0.0,0.0
38319,1,0,0,10,11,0.1,0.0,0.0
73527,0,0,0,33,33,0.0,0.0,0.0
58489,0,0,0,2,2,0.0,0.0,0.0
55301,0,0,0,9,9,0.0,0.0,0.0
45506,0,0,0,7,7,0.0,0.0,0.0
94904,0,0,0,2,2,0.0,0.0,0.0
59731,0,1,0,10,11,0.0,0.1,0.0
44096,0,0,0,1,1,0.0,0.0,0.0
90877,0,0,0,1,1,0.0,0.0,0.0
5314,0,0,0,1,1,0.0,0.0,0.0
59269,0,0,0,2,2,0.0,0.0,0.0
59718,0,0,0,3,3,0.0,0.0,0.0
49989,0,2,0,3,5,0.0,0.6667,0.0
35719,0,2,0,3,5,0.0,0.6667,0.0
39307,0,0,0,4,4,0.0,0.0,0.0
74729,0,0,0,1,1,0.0,0.0,0.0
44223,0,0,0,4,4,0.0,0.0,0.0
7670,0,1,0,5,6,0.0,0.2,0.0
77944,0,0,0,1,1,0.0,0.0,0.0
2624,0,0,0,2,2,0.0,0.0,0.0
4065,0,0,0,38,38,0.0,0.0,0.0
10749,0,0,0,4,4,0.0,0.0,0.0
67402,0,1,0,12,13,0.0,0.0833,0.0
95699,0,0,0,1,1,0.0,0.0,0.0
48879,0,0,0,1,1,0.0,0.0,0.0
41376,0,4,1,220,225,0.0,0.0182,0.0045
45236,1,2,2,99,104,0.0101,0.0202,0.0202
25753,0,0,0,40,40,0.0,0.0,0.0
93456,1,0,0,48,49,0.0208,0.0,0.0
21218,0,3,0,22,25,0.0,0.1364,0.0
52685,2,6,2,250,260,0.008,0.024,0.008
103209,0,0,0,14,14,0.0,0.0,0.0
99032,0,0,0,2,2,0.0,0.0,0.0
57424,0,0,0,6,6,0.0,0.0,0.0
96148,0,0,1,5,6,0.0,0.0,0.2
71591,0,1,0,13,14,0.0,0.0769,0.0
77829,0,0,0,25,25,0.0,0.0,0.0
28571,0,0,0,2,2,0.0,0.0,0.0
89413,0,4,1,152,157,0.0,0.0263,0.0066
67328,1,0,0,2,3,0.5,0.0,0.0
96982,0,0,1,54,55,0.0,0.0,0.0185
72677,0,0,0,1,1,0.0,0.0,0.0
28979,0,0,0,2,2,0.0,0.0,0.0
53277,0,0,0,6,6,0.0,0.0,0.0
55494,1,0,0,19,20,0.0526,0.0,0.0
60224,0,2,0,126,128,0.0,0.0159,0.0
41446,0,0,1,21,22,0.0,0.0,0.0476
365,0,0,0,1,1,0.0,0.0,0.0
67365,1,1,0,35,37,0.0286,0.0286,0.0
4194,0,0,0,41,41,0.0,0.0,0.0
60053,0,0,0,41,41,0.0,0.0,0.0
47650,0,0,0,3,3,0.0,0.0,0.0
7288,0,3,0,51,54,0.0,0.0588,0.0
34400,0,2,0,61,63,0.0,0.0328,0.0
6681,0,0,0,1,1,0.0,0.0,0.0
8535,0,0,1,1,2,0.0,0.0,1.0
25745,0,1,0,3,4,0.0,0.3333,0.0
44402,0,0,0,21,21,0.0,0.0,0.0
68027,0,0,0,6,6,0.0,0.0,0.0
98908,0,2,4,136,142,0.0,0.0147,0.0294
8991,0,0,0,14,14,0.0,0.0,0.0
16825,0,1,0,14,15,0.0,0.0714,0.0
76266,0,2,0,24,26,0.0,0.0833,0.0
100312,0,0,0,16,16,0.0,0.0,0.0
49957,0,0,0,3,3,0.0,0.0,0.0
88400,0,0,0,4,4,0.0,0.0,0.0
43110,1,0,0,36,37,0.0278,0.0,0.0
97312,0,0,0,32,32,0.0,0.0,0.0
92573,0,0,0,11,11,0.0,0.0,0.0
89836,0,0,0,10,10,0.0,0.0,0.0
72460,0,0,0,7,7,0.0,0.0,0.0
103332,0,0,0,7,7,0.0,0.0,0.0
54004,0,0,0,5,5,0.0,0.0,0.0
33977,0,0,0,1,1,0.0,0.0,0.0
60740,2,0,0,44,46,0.0455,0.0,0.0
7045,0,0,2,2,4,0.0,0.0,1.0
88430,0,0,0,1,1,0.0,0.0,0.0
55064,0,0,0,4,4,0.0,0.0,0.0
59430,0,0,1,7,8,0.0,0.0,0.1429
15225,0,0,0,4,4,0.0,0.0,0.0
99548,0,0,0,13,13,0.0,0.0,0.0
